name dummy x y z omega phi kappa
5115442194 5115442194 -642006.889 -1042331.581 232.969 0.054 -1.984 66.132
5115442533 5115442533 -642004.95 -1042326.972 232.948 -0.143 -2.431 65.984
5115442872 5115442872 -642003.005 -1042322.354 232.967 -0.329 -2.735 65.982
5115443211 5115443211 -642001.019 -1042317.712 233.009 0.14 -2.447 65.981
5115443550 5115443550 -641999.047 -1042313.061 233.003 0.123 -2.176 66.064
5115443889 5115443889 -641997.106 -1042308.416 232.997 -0.323 -2.247 65.996
5115444228 5115444228 -641995.131 -1042303.788 232.997 -0.034 -2.067 66.018
5115444568 5115444568 -641993.193 -1042299.172 232.984 -0.422 -2.111 66.004
5115444907 5115444907 -641991.252 -1042294.586 232.998 -0.544 -2.732 65.962
5115445246 5115445246 -641989.255 -1042289.958 232.988 0.296 -1.97 65.989
5115445585 5115445585 -641987.326 -1042285.343 232.954 -0.254 -2.039 65.97
5115445924 5115445924 -641985.39 -1042280.746 232.966 -0.564 -2.442 65.881
5115446263 5115446263 -641983.4 -1042276.152 232.961 0.004 -2.441 65.799
5115446602 5115446602 -641981.442 -1042271.559 232.982 -0.242 -2.196 65.56
5115446941 5115446941 -641979.449 -1042267.015 232.974 0.347 -1.828 65.637
5115447280 5115447280 -641977.527 -1042262.516 232.959 -0.079 -2.234 65.591
5115447619 5115447619 -641975.601 -1042258.034 232.96 -0.237 -2.098 65.567
5115447958 5115447958 -641973.66 -1042253.575 232.941 0.015 -2.036 65.578
5115448297 5115448297 -641971.727 -1042249.112 232.913 -0.055 -1.905 65.45
5115448636 5115448636 -641969.802 -1042244.706 232.919 -0.001 -2.36 65.417
5115448975 5115448975 -641967.911 -1042240.308 232.932 -0.476 -1.809 65.44
5115449314 5115449314 -641966.044 -1042235.981 232.918 -0.625 -1.98 65.445
5115449653 5115449653 -641964.172 -1042231.692 232.912 -0.516 -1.665 65.419
5115450012 5115450012 -641962.213 -1042227.203 232.901 -0.408 -1.798 65.367
5115450371 5115450371 -641960.289 -1042222.773 232.903 -0.672 -2.124 65.321
5115450730 5115450730 -641958.358 -1042218.394 232.893 -0.315 -1.692 65.35
5115451090 5115451090 -641956.491 -1042214.135 232.867 -0.17 -1.52 65.418
5115451470 5115451470 -641954.604 -1042209.828 232.854 0.054 -1.761 65.436
5115451870 5115451870 -641952.711 -1042205.515 232.851 0.259 -1.854 65.424
5115452291 5115452291 -641950.774 -1042201.093 232.829 0.334 -2.135 65.359
5115452712 5115452712 -641948.875 -1042196.738 232.821 0.228 -1.968 65.336
5115453153 5115453153 -641946.922 -1042192.272 232.808 0.316 -1.873 65.401
5115453594 5115453594 -641945.007 -1042187.89 232.791 0.472 -1.865 65.541
5115454055 5115454055 -641943.08 -1042183.398 232.777 0.18 -2.124 65.553
5115454516 5115454516 -641941.155 -1042178.991 232.769 0.595 -2.704 65.756
5115454977 5115454977 -641939.282 -1042174.528 232.78 -0.063 -2.012 65.802
5115455458 5115455458 -641937.333 -1042169.991 232.78 0.116 -2.024 65.86
5115455939 5115455939 -641935.431 -1042165.508 232.774 -0.028 -2.047 65.949
5115456420 5115456420 -641933.535 -1042161.096 232.767 0.398 -2.174 66.046
5115456901 5115456901 -641931.658 -1042156.631 232.748 0.109 -2.568 66.092
5115457382 5115457382 -641929.783 -1042152.17 232.747 0.07 -1.887 66.146
5115458020 5115458020 -641927.368 -1042146.399 232.715 0.098 -1.565 66.389
5115458538 5115458538 -641925.499 -1042141.823 232.691 -0.057 -1.889 66.944
5115459056 5115459056 -641923.675 -1042137.33 232.683 0.254 -1.82 67.105
5115459594 5115459594 -641921.859 -1042132.766 232.669 0.058 -1.977 67.244
5115500132 5115500132 -641920.096 -1042128.318 232.669 -0.023 -2.217 67.332
5115500670 5115500670 -641918.382 -1042123.985 232.684 -0.042 -2.209 67.418
5115501258 5115501258 -641916.585 -1042119.408 232.689 0.023 -2.15 67.761
5115501869 5115501869 -641914.797 -1042114.736 232.7 0.1 -2.592 68.243
5115502479 5115502479 -641912.938 -1042109.717 232.693 0.241 -2.092 69.032
5115503045 5115503045 -641911.19 -1042104.87 232.666 0.514 -2.048 69.536
5115503611 5115503611 -641909.528 -1042100.008 232.684 -0.379 -2.634 69.712
5115504156 5115504156 -641907.825 -1042095.183 232.688 -0.297 -2.931 69.634
5115504701 5115504701 -641906.066 -1042090.143 232.724 -0.894 -3.04 69.252
5115505205 5115505205 -641904.3 -1042085.27 232.767 -0.961 -2.777 68.786
5115505688 5115505688 -641902.469 -1042080.354 232.749 -1.057 -1.9 68.299
5115506149 5115506149 -641900.591 -1042075.435 232.682 -0.808 -2.326 68.187
5115506610 5115506610 -641898.538 -1042070.186 232.603 -0.23 -4.091 67.798
5115507071 5115507071 -641896.3 -1042064.401 232.668 -0.414 -4.086 67.718
5115507417 5115507417 -641894.471 -1042059.741 232.682 -0.098 -4.113 67.575
5115507764 5115507764 -641892.554 -1042054.818 232.74 -0.332 -3.95 67.577
5115508110 5115508110 -641890.551 -1042049.669 232.791 -0.548 -2.895 67.457
5115508456 5115508456 -641888.505 -1042044.509 232.833 -0.692 -2.605 66.792
5115508802 5115508802 -641886.381 -1042039.42 232.86 -0.5 -2.291 65.842
5115509119 5115509119 -641884.399 -1042034.832 232.889 -0.393 -2.366 65.421
5115509436 5115509436 -641882.402 -1042030.298 232.915 -0.267 -2.189 64.971
5115509753 5115509753 -641880.395 -1042025.848 232.927 -0.089 -2.415 64.783
5115510070 5115510070 -641878.412 -1042021.444 232.952 -0.141 -2.443 64.649
5115510387 5115510387 -641876.436 -1042017.093 232.977 -0.053 -2.222 64.579
5115510704 5115510704 -641874.489 -1042012.812 232.983 -0.154 -2.533 64.493
5115511021 5115511021 -641872.552 -1042008.573 233.01 -0.048 -2.28 64.544
5115511358 5115511358 -641870.54 -1042004.123 233.033 -0.143 -2.319 64.707
5115511695 5115511695 -641868.56 -1041999.739 233.055 -0.039 -2.114 64.786
5115512032 5115512032 -641866.618 -1041995.422 233.076 -0.031 -2.314 64.834
5115512369 5115512369 -641864.707 -1041991.153 233.102 -0.08 -2.48 64.878
5115512726 5115512726 -641862.708 -1041986.678 233.139 -0.194 -2.318 64.821
5115513083 5115513083 -641860.726 -1041982.265 233.161 -0.205 -2.256 64.788
5115513440 5115513440 -641858.769 -1041977.913 233.176 -0.27 -2.285 64.735
5115513797 5115513797 -641856.831 -1041973.628 233.202 -0.191 -2.56 64.707
5115514155 5115514155 -641854.914 -1041969.369 233.218 -0.189 -2.011 64.751
5115514512 5115514512 -641853.028 -1041965.189 233.227 0.075 -2.192 64.843
5115514910 5115514910 -641851.012 -1041960.643 233.261 -0.26 -1.951 64.935
5115515308 5115515308 -641849.081 -1041956.317 233.287 -0.192 -2.01 64.973
5115515706 5115515706 -641847.249 -1041952.202 233.29 -0.213 -1.636 65.022
5115516104 5115516104 -641845.502 -1041948.272 233.293 -0.367 -2.304 65.043
5115516572 5115516572 -641843.474 -1041943.735 233.319 -0.236 -2.174 64.952
5115517039 5115517039 -641841.502 -1041939.326 233.344 -0.374 -2.597 64.868
5115517507 5115517507 -641839.567 -1041935.017 233.374 -0.587 -2.394 64.41
5115517996 5115517996 -641837.532 -1041930.662 233.399 -0.359 -2.231 63.907
5115518485 5115518485 -641835.555 -1041926.461 233.425 -0.439 -2.329 63.661
5115519039 5115519039 -641833.424 -1041921.962 233.453 -0.224 -1.826 63.92
5115519614 5115519614 -641831.42 -1041917.554 233.44 0.203 -3.257 66.207
5115520210 5115520210 -641829.636 -1041912.939 233.497 0.334 -1.893 69.198
5115520873 5115520873 -641828.257 -1041908.683 233.525 0.506 -1.354 72.655
5115521823 5115521823 -641827.14 -1041904.167 233.556 -0.083 -1.577 75.161
5115525393 5115525393 -641826.071 -1041900.445 233.574 -0.071 -3.525 71.843
5115526596 5115526596 -641824.408 -1041895.632 233.603 0.091 -2.73 68.447
5115527563 5115527563 -641822.415 -1041890.784 233.627 0.058 -3.36 65.183
5115528332 5115528332 -641820.209 -1041885.921 233.669 -0.156 -3.31 63.907
5115529100 5115529100 -641817.359 -1041880.031 233.685 -0.25 -3.235 62.202
5115529644 5115529644 -641814.919 -1041875.446 233.698 -0.415 -2.497 59.112
5115530167 5115530167 -641812.182 -1041870.935 233.694 -0.313 -3.292 56.814
5115530670 5115530670 -641809.205 -1041866.319 233.729 0.126 -2.922 56.102
5115531131 5115531131 -641806.402 -1041861.916 233.728 0.484 -3.011 57.504
5115531572 5115531572 -641803.746 -1041857.444 233.751 0.763 -3.328 59.6
5115532013 5115532013 -641801.183 -1041852.702 233.811 0.428 -3.291 61.089
5115532434 5115532434 -641798.737 -1041847.984 233.885 0.375 -3.788 62.09
5115532834 5115532834 -641796.385 -1041843.245 233.95 0.243 -3.699 62.97
5115533234 5115533234 -641794.027 -1041838.343 234.011 0.422 -2.827 63.731
5115533634 5115533634 -641791.772 -1041833.516 234.078 0.474 -3.097 64.315
5115534034 5115534034 -641789.621 -1041828.731 234.175 -0.029 -2.754 64.567
5115534434 5115534434 -641787.505 -1041824.077 234.256 0.217 -2.931 64.801
5115534834 5115534834 -641785.511 -1041819.569 234.355 -0.3 -3.2 64.839
5115535234 5115535234 -641783.552 -1041815.261 234.44 0.657 -2.216 65.28
5115535634 5115535634 -641781.839 -1041811.191 234.513 -0.315 -3.176 66.113
5115536094 5115536094 -641779.958 -1041806.589 234.602 -0.928 -3.048 66.443
5115536553 5115536553 -641778.085 -1041801.993 234.684 -1.429 -3.447 66.575
5115537013 5115537013 -641776.154 -1041797.273 234.754 -1.407 -2.501 66.663
5115537473 5115537473 -641774.177 -1041792.474 234.788 -1.232 -3.046 66.713
5115537933 5115537933 -641772.117 -1041787.49 234.819 -1.176 -3.001 66.369
5115538372 5115538372 -641770.032 -1041782.56 234.835 -0.926 -1.747 65.92
5115538790 5115538790 -641767.981 -1041777.831 234.782 -0.658 -2.235 65.568
5115539208 5115539208 -641765.857 -1041772.992 234.747 -0.456 -1.999 65.209
5115539606 5115539606 -641763.753 -1041768.276 234.685 -0.306 -1.97 64.899
5115540004 5115540004 -641761.59 -1041763.439 234.646 -0.712 -2.32 64.573
5115540382 5115540382 -641759.425 -1041758.729 234.617 -0.534 -2.264 64.205
5115540761 5115540761 -641757.181 -1041753.906 234.57 -0.672 -1.865 63.653
5115541139 5115541139 -641754.851 -1041749.021 234.51 -0.865 -1.987 63.141
5115541497 5115541497 -641752.561 -1041744.355 234.463 -0.655 -1.668 62.729
5115541855 5115541855 -641750.26 -1041739.683 234.402 -0.917 -1.478 62.479
5115542213 5115542213 -641747.921 -1041735.055 234.344 -0.359 -1.572 62.476
5115542571 5115542571 -641745.614 -1041730.426 234.289 -0.366 -1.661 62.529
5115542929 5115542929 -641743.313 -1041725.791 234.241 -0.499 -1.637 62.438
5115543287 5115543287 -641741.006 -1041721.166 234.19 -0.598 -1.564 62.28
5115543645 5115543645 -641738.669 -1041716.561 234.144 -0.37 -1.765 62.046
5115544003 5115544003 -641736.296 -1041711.94 234.089 -0.256 -1.647 61.602
5115544361 5115544361 -641733.892 -1041707.315 234.029 -0.643 -1.648 60.876
5115544719 5115544719 -641731.408 -1041702.718 233.981 -0.717 -1.81 60.144
5115545077 5115545077 -641728.852 -1041698.146 233.948 -0.491 -1.949 59.488
5115545435 5115545435 -641726.256 -1041693.596 233.913 -0.477 -1.764 58.932
5115545793 5115545793 -641723.623 -1041689.083 233.874 -0.595 -1.811 58.19
5115546151 5115546151 -641720.918 -1041684.598 233.838 -0.977 -1.641 56.883
5115546509 5115546509 -641718.095 -1041680.204 233.795 -0.704 -1.771 55.651
5115546867 5115546867 -641715.174 -1041675.851 233.751 -0.346 -1.759 54.799
5115547225 5115547225 -641712.216 -1041671.508 233.707 -0.906 -2.03 53.949
5115547583 5115547583 -641709.148 -1041667.18 233.669 -0.923 -1.799 53.044
5115547921 5115547921 -641706.158 -1041663.121 233.623 -0.72 -1.881 52.219
5115548259 5115548259 -641703.1 -1041659.074 233.583 -0.713 -1.827 51.402
5115548597 5115548597 -641699.979 -1041655.068 233.545 -0.648 -1.871 50.608
5115548935 5115548935 -641696.806 -1041651.101 233.507 -0.68 -1.682 49.829
5115549273 5115549273 -641693.611 -1041647.208 233.472 -0.704 -1.608 49.19
5115549611 5115549611 -641690.388 -1041643.397 233.433 -0.443 -1.885 48.435
5115549949 5115549949 -641687.119 -1041639.636 233.395 -0.221 -2.01 47.568
5115550287 5115550287 -641683.798 -1041635.92 233.365 -0.182 -1.949 46.677
5115550625 5115550625 -641680.439 -1041632.257 233.343 -0.417 -2.113 45.794
5115550963 5115550963 -641677.007 -1041628.625 233.318 -0.681 -2.122 44.993
5115551301 5115551301 -641673.498 -1041625.012 233.294 -0.915 -1.977 44.235
5115551639 5115551639 -641669.905 -1041621.431 233.265 -0.677 -2.008 43.622
5115551977 5115551977 -641666.27 -1041617.875 233.25 -0.701 -2.05 42.84
5115552315 5115552315 -641662.584 -1041614.37 233.24 -0.817 -2.11 41.846
5115552653 5115552653 -641658.822 -1041610.941 233.229 -0.572 -2.104 40.808
5115552991 5115552991 -641655.006 -1041607.576 233.212 -0.49 -1.943 39.752
5115553329 5115553329 -641651.151 -1041604.309 233.194 -0.326 -2.142 38.705
5115553667 5115553667 -641647.259 -1041601.097 233.181 -0.765 -1.979 37.659
5115554005 5115554005 -641643.325 -1041597.986 233.164 -0.815 -1.755 36.61
5115554343 5115554343 -641639.362 -1041594.985 233.137 -0.617 -1.883 35.69
5115554681 5115554681 -641635.38 -1041592.046 233.117 -0.71 -1.851 34.867
5115555019 5115555019 -641631.377 -1041589.187 233.1 -0.35 -1.895 34.422
5115555357 5115555357 -641627.388 -1041586.374 233.089 -0.11 -1.92 34.174
5115555695 5115555695 -641623.432 -1041583.585 233.071 -0.236 -1.836 34.043
5115556033 5115556033 -641619.509 -1041580.834 233.053 -0.225 -1.859 34.036
5115556371 5115556371 -641615.626 -1041578.112 233.031 -0.137 -1.927 34.078
5115556709 5115556709 -641611.794 -1041575.407 233.023 -0.383 -1.939 34.133
5115557069 5115557069 -641607.75 -1041572.558 233.004 -0.285 -1.898 34.193
5115557428 5115557428 -641603.759 -1041569.738 232.998 -0.275 -2.026 34.257
5115557788 5115557788 -641599.826 -1041566.938 232.999 -0.627 -2.334 34.162
5115558148 5115558148 -641595.897 -1041564.163 233.011 -0.932 -2.154 33.666
5115558508 5115558508 -641591.955 -1041561.467 233.016 -0.751 -2.267 33.114
5115558868 5115558868 -641588.013 -1041558.815 233.028 -0.783 -2.617 32.675
5115559228 5115559228 -641584.046 -1041556.152 233.039 -1.188 -2.457 32.472
5115559588 5115559588 -641580 -1041553.524 233.04 -1.128 -1.87 31.241
5115559948 5115559948 -641575.844 -1041551.007 232.98 -0.129 -1.74 29.892
5115600308 5115600308 -641571.603 -1041548.545 232.932 0.008 -2.348 28.347
5115600669 5115600669 -641567.254 -1041546.146 232.936 -0.347 -2.595 26.798
5115601029 5115601029 -641562.811 -1041543.862 232.959 -0.012 -2.655 25.884
5115601389 5115601389 -641558.347 -1041541.605 232.97 -0.185 -2.283 25.488
5115601749 5115601749 -641553.894 -1041539.398 232.973 -0.031 -2.394 25.331
5115602109 5115602109 -641549.461 -1041537.226 232.987 0.451 -2.871 25.407
5115602469 5115602469 -641545.061 -1041535.017 233.028 0.007 -2.964 25.419
5115602829 5115602829 -641540.68 -1041532.827 233.083 -0.165 -2.954 25.458
5115603189 5115603189 -641536.328 -1041530.65 233.14 -0.211 -2.869 25.573
5115603549 5115603549 -641532.007 -1041528.5 233.188 0.319 -3.04 25.926
5115603909 5115603909 -641527.727 -1041526.31 233.25 0.379 -3.288 26.336
5115604269 5115604269 -641523.463 -1041524.089 233.325 0.493 -3.44 26.798
5115604629 5115604629 -641519.211 -1041521.811 233.405 0.446 -3.455 27.562
5115604989 5115604989 -641514.962 -1041519.446 233.481 0.085 -3.478 28.359
5115605349 5115605349 -641510.734 -1041517.03 233.571 0.131 -3.498 29.259
5115605709 5115605709 -641506.567 -1041514.568 233.671 0.326 -3.644 30.119
5115606069 5115606069 -641502.478 -1041512.061 233.788 -0.129 -3.554 30.204
5115606429 5115606429 -641498.434 -1041509.638 233.908 -0.035 -3.537 29.436
5115606809 5115606809 -641494.192 -1041507.196 234.03 0.047 -3.416 28.178
5115607189 5115607189 -641489.969 -1041504.897 234.143 -0.021 -3.858 26.566
5115607569 5115607569 -641485.694 -1041502.736 234.275 0.444 -3.966 25.498
5115607949 5115607949 -641481.43 -1041500.624 234.419 0.038 -4.113 24.6
5115608329 5115608329 -641477.127 -1041498.58 234.566 0.098 -4.21 24.187
5115608709 5115608709 -641472.8 -1041496.564 234.709 0.397 -4.201 23.99
5115609088 5115609088 -641468.448 -1041494.55 234.847 0.629 -4.452 23.869
5115609468 5115609468 -641464.06 -1041492.516 235.003 0.6 -4.266 23.752
5115609848 5115609848 -641459.703 -1041490.508 235.157 0.451 -4.451 23.4
5115610228 5115610228 -641455.291 -1041488.523 235.309 0.726 -4.169 23.117
5115610608 5115610608 -641450.835 -1041486.552 235.449 0.703 -4.201 22.214
5115610988 5115610988 -641446.297 -1041484.628 235.586 0.567 -3.824 21.686
5115611368 5115611368 -641441.731 -1041482.681 235.704 -0.753 -4.174 21.063
5115611748 5115611748 -641437.039 -1041480.793 235.83 -1.455 -4.55 19.666
5115612128 5115612128 -641432.183 -1041478.99 236.006 -1.513 -4.552 18.885
5115612508 5115612508 -641427.236 -1041477.228 236.177 -1.941 -3.699 16.993
5115612888 5115612888 -641422.214 -1041475.693 236.314 -1.411 -3.863 15.166
5115613268 5115613268 -641417.108 -1041474.302 236.442 -1.147 -3.777 13.388
5115613648 5115613648 -641411.945 -1041473.039 236.564 -0.756 -3.506 11.959
5115614008 5115614008 -641407.049 -1041471.967 236.677 -0.855 -3.62 10.266
5115614368 5115614368 -641402.118 -1041471.027 236.789 -1.139 -3.41 8.562
5115614728 5115614728 -641397.148 -1041470.249 236.888 -0.647 -3.559 7.626
5115615088 5115615088 -641392.145 -1041469.522 236.996 -0.546 -3.567 6.635
5115615448 5115615448 -641387.11 -1041468.884 237.089 -0.353 -3.349 5.741
5115716479 5115716479 -641056.48 -1041454.833 235.058 -1.824 -3.103 171.244
5115716791 5115716791 -641061.419 -1041454.171 235.136 -1.787 -3.004 171.674
5115717103 5115717103 -641066.362 -1041453.546 235.21 -1.644 -3.131 172.191
5115717415 5115717415 -641071.327 -1041452.972 235.285 -1.795 -3.1 172.569
5115717727 5115717727 -641076.314 -1041452.412 235.358 -1.633 -3.123 172.735
5115718039 5115718039 -641081.333 -1041451.859 235.432 -1.635 -2.995 172.667
5115718351 5115718351 -641086.367 -1041451.3 235.493 -1.708 -3.046 172.519
5115718663 5115718663 -641091.409 -1041450.725 235.568 -1.598 -3.117 172.567
5115718975 5115718975 -641096.478 -1041450.16 235.637 -1.766 -3.043 172.618
5115719287 5115719287 -641101.565 -1041449.6 235.712 -1.878 -3.128 172.774
5115719598 5115719598 -641106.66 -1041449.068 235.795 -2.138 -3.026 173.052
5115719911 5115719911 -641111.747 -1041448.55 235.876 -2.124 -3.054 173.377
5115720223 5115720223 -641116.828 -1041448.056 235.953 -1.879 -3.095 173.883
5115720535 5115720535 -641121.905 -1041447.613 236.045 -1.751 -3.151 174.37
5115720847 5115720847 -641126.976 -1041447.215 236.131 -1.637 -3.354 174.867
5115721159 5115721159 -641132.058 -1041446.861 236.225 -1.54 -3.279 175.337
5115721471 5115721471 -641137.136 -1041446.557 236.32 -1.63 -3.289 175.839
5115721783 5115721783 -641142.21 -1041446.298 236.411 -1.789 -3.182 176.153
5115722095 5115722095 -641147.272 -1041446.054 236.491 -1.75 -2.981 176.355
